//=================================================================================================================
//					FACEBOOK: https://www.facebook.com/mukynguyen/
//					Zalo + SĐT : BQT MU KỶ NGUYÊN
//					Name : MU KỶ NGUYÊN
//=======Cung Cấp Sever Mu Online========
//-Phiên Bản
//+DLL Clasic Cutsom Có Đủ
//+5.2 FPS 120 Siêu Mượt
//======Hỗ Trợ=========
//+Config Sever Theo Ý Muốn
//+Dịch Vụ VPS Hosting Tên Miền Antihack
//=================================================================================================================
//Group	Index	Level	Dur		Skill	Luck	Option	ExcOpt	Anc		JoH		Oex		Socket1	Socket2	Socket3	Socket4	Socket5	ItemName
14		11		10		1		0		0		0		0		0		0		0		255		255		255		255		255		//Hộp Kundun 3
14		11		11		1		0		0		0		0		0		0		0		255		255		255		255		255		//Hộp Kundun 4
14		11		12		1		0		0		0		0		0		0		0		255		255		255		255		255		//Hộp Kundun 5
14		52		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Quà GM

13		52		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Linh Hồn Condor
13		53		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Lông Vũ Condor

14		176		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Xương Thần Chết
14		177		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Da Quỷ Vương
14		178		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Lông Vũ Phượng Hoàng
14		179		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Linh Hồn Dơi Lửa

13		8		0		0		0		0		1		63		0		0		1		255		255		255		255		255		//Đồ Hoàn Hảo Nhẫn Băng
13		9		0		0		0		0		1		63		0		0		1		255		255		255		255		255		//Đồ Hoàn Hảo Nhẫn Độc
13		21		0		0		0		0		1		63		0		0		1		255		255		255		255		255		//Đồ Hoàn Hảo Nhẫn Lửa
13		22		0		0		0		0		1		63		0		0		1		255		255		255		255		255		//Đồ Hoàn Hảo Nhẫn Đất
13		23		0		0		0		0		1		63		0		0		1		255		255		255		255		255		//Đồ Hoàn Hảo Nhẫn Gió
13		24		0		0		0		0		1		63		0		0		1		255		255		255		255		255		//Đồ Hoàn Hảo Nhẫn Phép Thuật
13		12		0		0		0		0		1		63		0		0		1		255		255		255		255		255		//Đồ Hoàn Hảo Dây Chuyền Sét
13		13		0		0		0		0		1		63		0		0		1		255		255		255		255		255		//Đồ Hoàn Hảo Dây Chuyền Lửa
13		25		0		0		0		0		1		63		0		0		1		255		255		255		255		255		//Đồ Hoàn Hảo Dây Chuyền Băng
13		26		0		0		0		0		1		63		0		0		1		255		255		255		255		255		//Đồ Hoàn Hảo Dây Chuyền Gió
13		27		0		0		0		0		1		63		0		0		1		255		255		255		255		255		//Đồ Hoàn Hảo Dây Chuyền Nước
13		28		0		0		0		0		1		63		0		0		1		255		255		255		255		255		//Đồ Hoàn Hảo Dây Chuyền Kỹ Năng

14		96		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Bùa Kết Hợp Chaos
14		53		4		0		0		0		0		0		0		0		0		255		255		255		255		255		//Bùa may mắn

13		36		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Sừng Gãy

14		244		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Ngọc Cấp Độ
14		245		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Ngọc Tuyệt Chiêu
14		246		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Ngọc May Mắn
14		247		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Ngọc Tính Năng
14		248		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Ngọc Hoàn Hảo
14		249		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Ngọc Socket
14		250		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Ngọc Thần 1
14		251		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Ngọc Thần 2
14		252		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Ngọc Full

//14		231		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Rương Nhân Phẩm 1
//14		232		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Rương Nhân Phẩm 2
//14		233		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Rương Nhân Phẩm 3
//14		234		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Rương Nhân Phẩm 4
//14		235		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Rương Nhân Phẩm 5

14		216		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Đá Nâng Cấp[Vũ Khí]
14		217		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Đá Nâng Cấp[Trang Bị]	
14		218		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Đá Nâng Cấp[Wing]		

14		55		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Hộp Chaos Xanh
14		56		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Hộp Chaos Đỏ
14		57		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Hộp Chaos Tím

12		32		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Hộp Quà Đỏ
12		33		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Hộp Quà Xanh Lá
12		34		0		0		0		0		0		0		0		0		0		255		255		255		255		255		//Hộp Quà Xanh Dương
end
